date,MMM,AXP,AMGN,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PG,CRM,TRV,UNH,VZ,V,WBA,WMT
2013-04-26,-9.707706614800658,-9.273087777536288,-8.661343766307521,-8.930992310082388,-9.199551456192488,-9.005099346649807,-8.865704068763158,-9.452632878947655,-10.0292069513951,-9.708965117354602,,-9.097023328936485,-9.681969899438785,-9.964377144514577,-9.967849808550158,-9.138911183343303,-10.255011457758554,-9.509269652848403,-10.217082231797697,-9.177354869485896,-9.119124991217078,-9.700744362868825,-9.909842131133223,-9.563763783383864,-9.842901748596773,-9.17209411605028,-10.513925110747955,-10.028070254890068,-9.981135697219134,-10.344246053533823
2013-04-29,-9.613779631857877,-9.990846601359232,-9.22008247489112,-8.688608071341568,-9.409024799774334,-9.025881475131056,-9.776862493362387,-9.40000456202218,-10.16265382912012,-9.4398673587726,,-9.804112414106585,-10.375634329732755,-9.590713460757735,-9.636193016973829,-9.555530873834183,-10.250855781825896,-9.494486097015177,-10.021913976142438,-10.338078604282448,-8.570042410247037,-9.37926634642471,-10.137388209752276,-9.058090783413551,-10.417211488089757,-9.59409758542709,-10.012034110442046,-10.082098891742687,-9.620298665210544,-9.694739054729878
2013-04-30,-9.865933487538317,-9.706217717923245,-8.698288572783756,-8.157968378180001,-8.909892630894776,-8.303110192943775,-9.68370562155535,-8.78564657370174,-10.16034288313838,-9.876563658707832,,-8.547205748644375,-9.945825785585681,-9.924550133911314,-8.449147594976065,-9.565325851703863,-9.722821882543904,-9.579357486614143,-10.19384805888357,-9.04008159550867,-8.72888311006744,-9.376299117035574,-9.858576537915637,-9.022677008652368,-10.10334900346018,-8.848782956759162,-9.780807332443622,-9.549457280749639,-9.410782572366289,-9.492795369787073
2013-05-01,-10.06161616172895,-9.509985392125138,-8.449056386432064,-8.100375120159464,-9.564984179260701,-8.668564863603411,-9.365521814705579,-9.37496299360282,-9.659105051192613,-9.51566792187227,,-8.847352001172911,-9.47963013120934,-9.599371019530285,-9.399964787480561,-8.508739868421184,-9.686670217438204,-8.940345679433404,-10.363142028834337,-7.855755076574324,-8.717700567260362,-8.692085663934874,-9.825907962503926,-8.124512113806414,-9.872770120756682,-9.288141021397792,-8.924869983773405,-8.648624168343117,-9.030716034139047,-9.652677096050091
2013-05-02,-9.724447400309783,-9.990228374874462,-9.27886921789107,-9.30577598499164,-9.486559461187845,-10.082058108484771,-10.028537867798313,-9.819730251666302,-9.469680331720474,-10.076093655843492,,-8.92804459771301,-10.065020706196735,-9.74010937501395,-10.063734177059297,-9.013993779782144,-9.92686681877041,-9.442439871299515,-10.006200661935667,-9.33073312670026,-9.237900165236956,-9.830535746780333,-9.695675164147493,-9.11061451584568,-10.321498663729454,-9.255257899703142,-9.21283456237748,-7.642741476874822,-10.217395878026153,-9.794203212096111
2013-05-03,-9.839467295420764,-8.777430311893337,-9.561631043798496,-9.830923745551,-9.381816921170083,-8.782650197364777,-9.912690757803613,-9.817307097018242,-9.40455550872418,-9.971973610399777,,-9.150424814145701,-9.942917887417954,-9.432523152640659,-10.500587014973258,-9.523371890669882,-10.207239440330145,-8.523503068836591,-10.268498146870892,-9.251680008850634,-9.916626260112508,-9.796446308150959,-10.103317089193851,-9.355983025212074,-10.670581649745623,-9.512032832007053,-10.082758255891882,-9.10756937381981,-8.693165980885142,-11.08971590736662
2013-05-06,-10.548649489835928,-9.828768720668101,-9.657731454318373,-9.038443039076393,-9.497889527944157,-9.328437859350434,-10.158244480394252,-10.886041332389356,-9.692467908829629,-9.361055425480822,,-8.50438803015993,-9.61778958547793,-10.320372871757764,-9.565568636994579,-9.708714562194132,-9.533697916133358,-8.643443404893704,-10.39171366372264,-10.306880870943793,-9.572801713743258,-9.460997711331578,-9.59069183795559,-8.795147351268218,-10.443441851254464,-9.292561109686787,-9.719966124666685,-9.415103931311362,-8.971724581435769,-10.792989139028311
2013-05-07,-10.24533268797938,-9.831444453860128,-9.558715303297834,-8.459243824221003,-9.757237018204068,-9.019466940521838,-9.972706860574144,-9.296305764590967,-10.221771976412999,-10.155047719747952,,-9.147850975830242,-9.755011162380542,-9.877539853141535,-10.345736610193343,-9.511822548571116,-9.95029975876264,-8.951562025195111,-10.403582703583604,-9.30809929472918,-9.055826100294334,-10.132137817694002,-10.120219543527744,-9.081992018593485,-10.13874087854294,-8.841052152893223,-9.807680420332645,-10.05197715307428,-9.29935299512741,-10.6749183737743
2013-05-08,-10.996960979851707,-9.792358301754561,-9.181693213148597,-9.163078112873043,-10.121508314264014,-9.061944669692902,-10.396944995736554,-9.546317183627409,-10.011899544720935,-8.742931737058893,,-9.014396407574448,-10.057355127485463,-10.350764563743517,-10.307074951173774,-9.515683530000631,-10.28630345310745,-9.508076770398064,-10.054659306963412,-9.42006122634366,-8.847129677278467,-9.705849746308411,-9.75146261776377,-9.385264874104255,-10.320573959124546,-8.630029174562209,-10.098483880720968,-9.683764963728649,-10.108555662199414,-9.650628572180267
2013-05-09,-9.634458993011146,-9.367350641924569,-9.12633911947897,-8.835216736951976,-9.406439352766565,-9.269627868376245,-9.762342696472933,-9.17567108442195,-10.040128682565568,-9.110489911045622,,-9.396635574362898,-9.54689951927368,-9.999887832662997,-9.869945945978055,-8.919512977470342,-10.039371756640783,-9.126209224709672,-9.575090749355335,-9.4666193915321,-8.96508465787007,-9.625835959479913,-9.907830689551886,-8.299667040393185,-10.353302764025784,-8.941903167506695,-10.013294856657502,-9.990357229871158,-9.397784589253869,-9.766784398929177
2013-05-10,-10.016390006772342,-9.410307428964227,-8.976381216517698,-8.954985427587143,-9.732976985392774,-8.601841171546976,-9.79450058686317,-8.980760350153624,-9.778911259503255,-8.716521632122952,,-9.068729608208129,-9.621033109171483,-9.558377686637325,-9.771773014740436,-9.817424453228925,-10.129624634664024,-9.850058667768492,-10.804117264806449,-9.839515367829962,-9.413210102812306,-9.42387064211269,-9.881355051032173,-8.063185929908583,-9.549334616836443,-9.005353138270758,-9.563843035865297,-9.677889354242454,-9.180945491983222,-10.194616904683977
2013-05-13,-10.07114674838987,-10.109017636542815,-8.97031359281812,-8.854871032975504,-10.141855620574423,-9.3048801050431,-10.10829599806812,-9.758582232746297,-9.851115688955847,-10.090025204862252,,-8.750408271233713,-9.85964744033807,-10.060770940355503,-10.073319688190967,-9.04528595913265,-10.311440645345472,-9.738484873164879,-10.782345770331384,-9.832390045784596,-9.29913860453223,-10.13324263153907,-9.987731784324916,-8.781128852873623,-10.314183099414535,-9.889876439114648,-9.912077874911432,-9.329915874015876,-8.964399797258084,-9.982233106958146
2013-05-14,-10.968030529266803,-9.54096489349406,-8.839828092357303,-8.337094964476083,-10.005555770414148,-9.373976176667323,-10.023024938610519,-9.436502343257809,-9.984158705497622,-9.940794013836319,,-8.340667272538113,-10.09979806777062,-9.995522250640262,-10.155042967312493,-8.802927977131638,-9.706458088910907,-9.119377879846809,-10.526571342500029,-9.338412711960773,-8.617365228684926,-9.904682557757077,-10.456825747679321,-8.970521854248409,-10.0095528425975,-9.7032102489399,-10.552555607164516,-9.309764788801308,-9.424280886739963,-9.899217558052076
2013-05-15,-10.194985175681563,-9.240190317388622,-8.466577882792103,-8.156520621412868,-9.710813681336264,-9.435538302680106,-9.75327696196204,-9.309973214393718,-9.553688963084312,-9.953168793800891,,-8.488769646092297,-9.052967093766542,-9.854699637554921,-10.1868088535419,-8.371440826128957,-9.986371670262391,-8.732523782384098,-10.384926154911529,-8.928571131334797,-9.29144498645646,-9.535156226867677,-9.122174350728995,-8.841537346198956,-10.285353046316638,-9.049512644183,-10.123499821347632,-8.981492237986624,-9.165012638111799,-9.099095282550232
2013-05-16,-10.51600603538664,-9.593080093909006,-8.073070687075615,-8.01291326579738,-9.88409498674981,-8.84817047599709,-10.030001170909093,-7.4777321400473395,-9.394783216699357,-9.472271906306363,,-8.244867468654448,-9.50433109267267,-9.627143049816615,-9.78688462272514,-8.83319556924303,-10.205042853096813,-8.757382857021867,-10.473366303946754,-9.229548007365205,-9.723559024255792,-9.169824749673754,-10.182777843639837,-7.314484326481609,-10.095482275795273,-8.40560320620989,-10.504353770181268,-9.38195982907293,-9.12858154129101,-8.399515208345528
2013-05-17,-10.099380986520622,-9.4322902395463,-8.629161988335769,-8.548425679334343,-9.550795125213584,-9.856683225914518,-10.01941466311138,-8.180727770532243,-9.327196131027142,-9.412571705847766,,-8.862607751538867,-9.781841787627378,-10.287096167421886,-9.894160188551153,-9.734292218483416,-10.052086587280073,-9.351513148351833,-10.021137318226877,-8.2978605511553,-9.524580998259765,-9.59939885162468,-9.454271036397946,-8.651024447203932,-9.964595465189452,-9.297320121213996,-9.936582810409794,-9.274573838239748,-9.580590043891183,-9.713459290431913
2013-05-20,-10.253739685024874,-9.490050049451966,-8.323158843511468,-8.298434300308868,-9.817444584143534,-8.940931530265773,-10.102385145967041,-8.666173684864466,-9.901454154232493,-9.666089369928502,,-8.991569681572415,-10.096356152409317,-9.773773367451437,-10.11758036916654,-9.717687780436817,-11.04253155531673,-8.726462836478069,-10.214151037478318,-8.987223248191636,-9.941787306921393,-9.672240265598589,-9.985890141226852,-8.838383189437932,-9.644870276603854,-9.361887392844357,-10.37146993965695,-8.935270531120938,-9.580706418935305,-10.013060801859757
2013-05-21,-10.10200111638538,-9.331262124950456,-8.305936237487547,-8.122717475563382,-9.870446355491843,-9.373252133074537,-9.260034819107894,-8.840013995463137,-9.379510592981585,-10.155675733482973,,-8.4105605918871,-8.704871570977724,-9.574876869933416,-9.911591230017258,-9.73593749250309,-10.17620772163789,-8.289590670530547,-9.859358858487257,-8.699250285303238,-9.377628208907332,-9.292031214973337,-9.67252620351382,-8.977288814985103,-8.916066351686341,-9.919929697989659,-9.537705564394376,-8.720521436792811,-9.770270012537713,-9.455941143995544
2013-05-22,-9.411677034732703,-8.497134023204092,-8.125146389141596,-8.518115979502703,-9.563651654799145,-8.23814599967823,-8.740708776597101,-8.676035432261429,-8.941745237359822,-8.93525075525418,,-7.8347765139983565,-8.228640446747011,-9.035835914694559,-9.127208452796092,-8.170630794207208,-9.069739706258716,-8.034510123235492,-9.618340492357534,-8.433920116491946,-8.511119242326117,-9.407638489144652,-9.012492777263427,-7.683725358328458,-9.277621795526798,-8.323401200635592,-8.867512601016372,-8.504226849027509,-8.334234024077075,-9.344958136713858
2013-05-23,-9.573232180328354,-8.702546336219372,-8.157096142246035,-8.393155165892578,-9.115527365111287,-9.317607157956173,-9.17938508231764,-8.747536113861893,-9.286569721074377,-8.82959615949672,,-8.037461928438141,-9.045700063238225,-9.34401028087369,-9.015951052026127,-9.188821318800883,-9.454579685711035,-8.54806576835649,-9.48378969647934,-8.748788136675627,-8.61394176102971,-8.701907898614309,-9.655787062020545,-6.80655090429161,-9.410037848738291,-8.756197885791003,-9.461458942930316,-8.738069264830179,-8.72612780156273,-9.342830032343436
2013-05-24,-10.333857993282805,-9.437313277845451,-8.257300513605399,-9.630646552569418,-8.878151686803962,-9.650223006751355,-10.154021614206291,-8.952544211783799,-9.173571720911768,-9.29640412990123,,-8.730928777147462,-9.500885759201008,-9.750896291979702,-9.639309737253189,-9.417886512383856,-10.006524620892835,-9.274498944310261,-10.340287168101582,-8.933609870094187,-9.940939169345727,-8.534975725127701,-9.348976801529211,-6.753475462933896,-10.154631022689905,-9.402079278313511,-9.977987983436757,-8.78861677158772,-9.127697138732978,-9.280690515369376
2013-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-28,-10.008706288043513,-8.959321833381425,-8.868315987869213,-8.693491407901574,-10.04240733343751,-8.81441591207719,-9.487282975585343,-9.323030692535358,-8.65432342255221,-9.814560842368943,,-8.60648629234483,-9.603980088474698,-9.451307327901608,-9.82370057806512,-9.340552593480187,-9.739442098024128,-8.66640953258856,-9.97656549008372,-8.684217595262956,-8.681195359280023,-8.71668122233984,-8.936344887888074,-7.905986524122916,-9.31927565268873,-9.402902276704902,-9.017087473243402,-8.816888061693023,-9.05769021853867,-9.232828866281977
2013-05-29,-10.038338558587407,-8.206367399646066,-8.84390965367588,-8.854589161027675,-9.01688024369421,-9.078392144259759,-9.25793020992809,-9.263802528006265,-9.064114492879597,-9.49201281209487,,-7.827909534786643,-9.125981433185334,-8.986676041511137,-9.048581256594426,-9.202649618643056,-8.885460352632451,-8.199735238101448,-9.250412673848663,-8.399737617422652,-9.0113161852007,-9.034821590745235,-9.437039714724794,-8.148276265847683,-9.398561472225394,-8.831064232933318,-9.008186998914425,-8.781141286402116,-9.290278242127565,-9.980380073547847
2013-05-30,-10.203000637361527,-8.49619667624852,-8.939633294526926,-9.32062437932153,-9.092488979769174,-8.903829918919097,-9.401550313238491,-9.169022884706278,-9.103642527256046,-8.565799604904436,,-8.558588179657367,-9.14603904504265,-9.02831125673311,-9.601217664901421,-9.186401520111486,-9.852694134479277,-9.148991318213046,-8.99539493196572,-9.087927871775996,-9.869666598255247,-9.102355349681503,-9.430547734923367,-9.239466339732697,-9.751605680434883,-9.140817817686582,-8.793295045752181,-8.864776060607012,-9.378998544940384,-9.655763445556502
2013-05-31,-9.402237518910711,-8.869595821156269,-8.804289973672907,-9.632024774269148,-9.251059506893824,-9.706452110168117,-9.262985752978107,-8.918153403713582,-8.243080736823906,-8.558082474124133,,-8.892176240128755,-8.874548029513813,-9.320181913409224,-9.621763498292779,-8.926263818829362,-9.168464031252535,-9.080916931704158,-9.943350484411528,-8.811886103065964,-9.385972046843888,-8.795046457342991,-8.722936089012723,-8.618103333625463,-9.34948705712991,-8.959912487475506,-8.758335700145642,-8.815013234710587,-8.615593584208883,-9.577244499094752
2013-06-03,-9.257905725566953,-8.148171175830399,-7.438110257222587,-8.615521319071188,-8.58392293899429,-9.635712308257803,-9.115488047447602,-8.682438942801516,-8.15502968776404,-8.520895349368004,,-7.708051321356322,-8.631185421269317,-8.58162545698965,-9.496505547551614,-7.975058801880193,-8.967680764952515,-7.77994390993996,-9.023157453034997,-7.898970244521231,-9.063233206548311,-8.653954382626857,-8.578826687255056,-7.794812474248748,-9.295593697538942,-8.402390713726586,-8.492566628248722,-8.709052673722832,-8.169562703765768,-9.060708776079647
2013-06-04,-9.246390759205168,-8.546527303055822,-8.193113625705882,-9.168564090606953,-9.151509218883643,-9.164663863066972,-9.400370734167774,-8.381434344503054,-8.963375969097328,-8.537662841925663,,-7.829536382836755,-8.799006705659286,-8.979544316865663,-9.40041178927057,-8.095502523505086,-9.074722908867374,-8.205830343300311,-9.779284249492926,-8.423330037721701,-8.82630605030078,-9.110053807824364,-9.057064886030046,-6.87659907305393,-8.897307326512367,-8.38517847082576,-8.65617898480895,-8.470131334029908,-8.489220953467369,-9.49315351901674
2013-06-05,-9.497758827591156,-8.577563122449064,-8.111929254400659,-8.909676893932046,-9.027807575269255,-9.517284898130328,-9.049776536115326,-8.542194603107683,-9.32078045300151,-9.118643000107,,-8.008841833805063,-8.33738887645784,-9.253915431244918,-9.368798720820436,-8.527377190821532,-9.125452136974097,-8.576778868606315,-9.126080123319719,-8.472661036841915,-8.874509862600023,-8.40994355978668,-9.807135863979427,-7.670911683043566,-9.266327816850923,-9.086765750673171,-9.012354775511225,-8.669870675486816,-8.874630951361645,-9.753443042402845
2013-06-06,-9.881461259556817,-8.485500340445332,-8.389979054450603,-8.651477934091362,-9.17263236299942,-9.277468207140203,-8.90590524321645,-8.973385489935655,-9.073718627719643,-8.743873239702072,,-7.824888937710611,-8.689338407109657,-8.891210507443951,-9.68752937105182,-8.7560569282961,-9.148784141149251,-8.087165430523335,-9.023929897144471,-8.732988524689386,-9.173713610454643,-8.366864973547449,-9.32261272483799,-7.683437959549622,-8.995530251704341,-8.479259863123826,-8.957942351062725,-8.28807038877342,-8.666173464708127,-9.346857636239879
2013-06-07,-9.561525535942287,-9.02567938258027,-8.975638689281046,-8.305197927752713,-9.295200895238908,-8.994816115927692,-9.279811697767233,-9.034840577494238,-9.037940017286749,-9.085321530596321,,-8.842290185994562,-8.694534810105313,-9.286173903513209,-10.200611161381543,-8.482985903734468,-9.226525381557066,-8.950522772846423,-9.478277941815923,-8.614940244992816,-9.009152303223274,-8.96071517783565,-9.015832081846266,-8.542718967313812,-9.285513165680673,-8.953154083602392,-9.155371887110691,-9.435196342445046,-8.98903521055602,-9.159135509954597
2013-06-10,-10.14668622525994,-9.196735282660613,-8.932541667783106,-8.021193673326096,-9.028444100144533,-9.275541135914777,-9.777317909323013,-8.806204057182821,-9.68657921252534,-9.409981347961693,,-8.555828453921288,-8.938931213241771,-9.49291976413983,-10.006143818214024,-9.05311644147219,-9.685956094131477,-8.962040238955122,-9.471767804876354,-9.32079574720926,-9.327790002744594,-9.219077883457672,-9.646022037778677,-7.8697285679644855,-9.29612691228561,-9.134950730794015,-9.538150915287268,-9.274950865109705,-9.204563512907935,-10.262683546316048
2013-06-11,-9.559079941209882,-8.987855812648858,-8.291467466201365,-8.545046407642436,-9.012373826738866,-9.108657987387485,-9.663874838947088,-8.773689575683738,-8.774725446053543,-8.759392905447474,,-8.77888088421195,-8.517245266682455,-9.06652605496422,-9.622204760063044,-8.833102827810963,-9.626048995715449,-8.839380147505626,-8.98825028644931,-9.601303483242694,-9.166876474645784,-8.858792041252764,-9.209339084808052,-8.148869816431501,-9.036562889535448,-8.779737741864217,-8.782870060889088,-9.642976955823002,-8.848036485929434,-9.344752448164995
2013-06-12,-9.689065604752178,-8.83827225619312,-8.371089559263158,-9.278628244126876,-8.870442163152319,-9.131465433149284,-9.212113927652277,-9.05255581722702,-9.183835430291621,-9.283951172292952,,-8.751740766633693,-9.17481986372192,-9.113417931613423,-9.588100146012762,-8.877470346209979,-9.42052624395906,-8.715250253710595,-9.535624331919761,-9.466366868693134,-9.514941627520027,-9.199701083112384,-8.987174418795073,-8.113119332119183,-9.552631242857638,-8.8402691492079,-9.209510410703393,-9.28723316765839,-9.441281072558944,-9.857947009233037
2013-06-13,-9.56607210027726,-8.915600119772755,-8.256031719466261,-8.794211692732796,-9.344422609671508,-9.582526228564724,-9.220325323158209,-9.232047574720903,-8.904456809616795,-8.878931089404762,,-8.566238201906996,-9.950074539637761,-9.188273173931346,-10.0920250905903,-9.144156429102368,-9.381143983446314,-8.990121030022115,-9.484161907712272,-9.024451513862076,-9.784836321252017,-9.285224800809642,-9.44541996847261,-8.730745060574591,-9.271849675411477,-8.767366930769713,-9.518150252389093,-9.215621855231053,-9.512987003354509,-9.753971681814809
2013-06-14,-9.703558947446382,-8.60424567556414,-8.46729371440257,-9.762143465956829,-8.936505802844215,-9.357948823524975,-9.39835545215417,-9.142146631637395,-9.079861589362865,-9.079130898915839,,-8.931884255581236,-9.27226285968849,-8.919103142758447,-9.60036858737623,-9.167609118416937,-9.33061844862951,-9.030520966207057,-9.610964050352106,-8.799816467536116,-9.42833701934412,-9.188970614139134,-9.196113257192076,-8.012720027326168,-9.317295839293838,-9.4192004334822,-9.275275416248054,-9.277319923235673,-8.74449540831417,-10.009516743865927
2013-06-17,-9.791348400052922,-9.165947903385199,-8.53294747216613,-9.04994584636169,-9.400517525740968,-9.434267243043085,-9.37410306258664,-8.401140322349603,-9.417142141398003,-9.372630379093296,,-8.874317037401248,-8.99898539023473,-9.281455421704653,-9.484101722800368,-9.095638991065904,-9.555277130592964,-9.128704019836531,-9.802693404517612,-9.302234679956578,-9.51647164632329,-9.857362821680354,-9.53730664101318,-8.117043484396048,-9.574851964316817,-8.797553320050815,-9.496302538473543,-9.30331665969528,-8.781474251061452,-9.920881489121854
2013-06-18,-10.000456062637973,-9.302088133226826,-8.870644354033026,-9.95419624291904,-9.908154864294943,-9.946240017043644,-9.912552783322372,-9.20215032845778,-9.616507544736935,-9.736909213632838,,-9.499386947771628,-9.508879459986979,-9.80033763657407,-9.974261141546835,-9.047576182134287,-10.099966631226884,-9.488161458227532,-10.00062400606205,-9.805815433224502,-9.866611170705047,-10.300466516411904,-10.228107691816975,-9.027467159633934,-10.173988622091349,-9.647423030576244,-9.364529645460713,-9.717811035769826,-9.210526680325723,-10.334182031291462
2013-06-19,-9.245340556986443,-8.667694962401503,-8.121047632563485,-9.186877227988326,-8.867258058455196,-8.795109248117722,-8.863179040160535,-8.94019839089881,-8.567550844606753,-8.775838593050311,,-8.083714959627326,-8.91180899000127,-8.890655981069571,-9.263989353678822,-8.241633982554761,-8.897500237840367,-8.260845534092493,-9.342119292427546,-8.84731316054804,-9.164655108734372,-9.749520510369955,-9.079286499456755,-8.522442556731677,-9.148332913406847,-8.916531240595738,-8.707794906208933,-8.625893892884047,-8.891230491560378,-9.271579519623051
2013-06-20,-9.315101665048731,-8.994854963901815,-8.083340273753986,-8.763978389057334,-8.597660570554533,-8.997909346540148,-9.08239402668758,-8.699645782200399,-8.44627608033236,-8.507946891545796,,-7.738202920275322,-8.889582644635713,-9.09162029088358,-9.240060596818541,-8.84075572985764,-8.831540614548958,-8.690088176194362,-9.502476391153433,-8.619861549599849,-8.84614229331173,-9.066243793375362,-8.952895264234833,-8.439869137313801,-8.817245824164534,-8.995742321987096,-8.41738403761213,-9.130135712480104,-8.1431293955543,-9.233282672796737
2013-06-21,-9.089352146627327,-8.676275463646965,-7.606432204077362,-8.439005781297885,-8.000610716513794,-8.44761181715211,-8.641566661857498,-8.826940010666375,-8.79173941701997,-8.700251752769512,,-7.760513057043828,-8.826599252067629,-8.740015841615985,-8.407885365499089,-8.936946104818647,-8.94763404745193,-8.384417242862568,-9.179708757609403,-8.519752222800456,-8.440427997162681,-8.748101111330149,-8.432556497576217,-6.726494468232729,-8.901211332719095,-8.875140840432703,-8.798129194832018,-8.94477320740571,-8.464129485031126,-9.169893052163888
2013-06-24,-8.68509520582186,-8.602011034822487,-7.803442723898807,-8.222053402673211,-7.991253533402653,-8.457052630962254,-8.821828017537515,-8.797408965917848,-8.445062308834038,-8.722257627721953,,-7.897394237588112,-8.252931629812176,-8.414319064981926,-8.508877425104826,-7.969573252405551,-8.505035043544362,-8.172992754067042,-8.644453220622555,-8.806460248840244,-8.314118564081696,-8.541260367135688,-8.642390564073935,-7.280047252152759,-8.62866540946528,-8.29496956459619,-9.102303005537124,-8.141323524227293,-8.639956525171606,-8.915363999575392
2013-06-25,-9.46647540549502,-9.309649240288149,-8.239681585610667,-8.651544773724654,-9.662522049530935,-9.235608743782029,-9.48233659106056,-9.068140607350989,-9.100071701569957,-9.255656699384607,,-8.624749862895698,-9.061503286707017,-9.410710108223041,-9.286526498467682,-8.386268812178056,-9.468228025440112,-9.074465326946907,-9.46443842932654,-8.9247060938457,-8.704928725001658,-8.683816250996736,-9.240944760969718,-7.882755095261909,-9.469583091178128,-8.54287604950335,-8.922826535571572,-9.188597909038114,-7.31093308953571,-9.281979747877052
2013-06-26,-10.305014451201373,-9.517193819176025,-8.463752106290517,-8.747734662887074,-9.055745703812121,-9.449172471191371,-9.577363648806598,-9.213346366247563,-9.171089444513745,-9.704908857441723,,-8.628687067663853,-9.48939784515726,-9.222901749463748,-9.829041771698414,-9.010405917080986,-9.287230675236469,-8.749728898896189,-10.270704885572751,-9.36545706694043,-8.73509843161882,-8.8220452663573,-9.616607685528745,-8.93288613446501,-9.847099282075988,-9.399513885142236,-9.111187297218061,-9.454087606806374,-8.572361487523366,-10.045688677437
2013-06-27,-9.88713831395076,-9.82095365889514,-8.632517783470385,-8.603592630227231,-9.531911453151684,-9.386942160109564,-9.628779768562643,-9.501327856754372,-9.02647878436129,-9.639887647168347,,-9.032814930979887,-8.98335662222806,-9.328953063204038,-9.878219176960835,-8.89847389722327,-9.642180516333227,-9.400262582745627,-9.962177663713506,-9.484890209545693,-9.47742579803018,-8.54186824147107,-9.55521105168742,-8.452608983708071,-9.55802089596003,-9.218900802567001,-9.325619154073552,-9.430260916431772,-8.837342528837343,-9.61989959505631
2013-06-28,-9.393215846145809,-9.32699830717644,-8.544892397586196,-8.213716812067418,-9.20035525140486,-8.934698296135435,-9.23562236950356,-9.260684450827426,-9.804107619987338,-8.88689711761243,,-9.035565769233717,-9.321102253022143,-9.488808589223778,-8.416378319489322,-8.564974725315126,-8.99114103911164,-9.547222009941805,-9.73685406752056,-8.530578221541916,-9.1158986944387,-7.035465804797932,-9.119131491767744,-8.39788002977508,-9.477859625432984,-8.713518273350145,-9.373572427127792,-9.23551047032369,-9.204813975811886,-9.923469489276192
2013-07-01,-9.731554315933273,-9.483383612997434,-7.741544198197529,-9.087848631312902,-9.805945300514434,-9.243363114375658,-9.790342688284285,-8.78727485605365,-8.913978940392822,-8.935607455054805,,-8.976221716568851,-9.357362365004079,-9.556081052896683,-9.423235445796621,-8.994989917177895,-9.119240126889592,-9.049223508575853,-9.665636574884775,-8.88788920027384,-9.369551859650892,-8.82221404827571,-9.11638415297284,-8.980542617347226,-9.51122602247141,-9.306551175404968,-9.370736683391547,-8.87833419216555,-8.459054268016931,-9.57124981216454
2013-07-02,-9.52157134212788,-8.800522921333421,-8.126171736554625,-8.541679956037184,-9.143970040399003,-9.32779251606414,-9.119162906414745,-9.203588610514162,-8.986566100431325,-9.314416289802194,,-8.322201641653951,-8.91133276691429,-8.90605315022825,-9.386792295724236,-9.170337349597592,-9.382708434291509,-8.492502553872697,-9.711001536785306,-9.05546913313767,-8.718824253342325,-8.837611329592582,-10.26280581348889,-8.70871521866636,-9.263767243852458,-9.486602652921158,-8.871139216812802,-9.339354995910778,-9.68575504286668,-9.199085196070314
2013-07-03,-9.77152096861652,-9.23777670431579,-10.013735891844346,-8.886743507142894,-9.621847237605307,-9.626317476519802,-10.672432560339246,-8.348752525128615,-10.119521840912018,-9.587944996955805,,-9.373686774528721,-9.610248801398464,-9.112977855245756,-9.641335503935192,-8.238640850372926,-9.814748325219918,-9.716959995739064,-10.209507069806767,-10.038005320491797,-8.961118944687815,-9.121715879504901,-9.167091008657504,-8.939824150836873,-10.216090381213142,-9.61535138491692,-9.57927443976638,-9.370602167907826,-8.703741114688553,-9.84254734155916
2013-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-05,-9.499585286294119,-9.238737639128814,-8.789061391212064,-9.16275814612934,-9.111306104984896,-9.398452345408062,-9.444115564516402,-8.861031923394304,-9.1611441252444,-9.605544450705018,,-9.006367833891575,-9.378746324795108,-9.308370934269542,-9.25080678353807,-9.07386034511686,-9.428839643244286,-9.347599875542445,-9.57158434652947,-9.111899304772935,-8.77427549553826,-9.35277784864353,-9.238610354306216,-8.515571967469162,-9.141891465641368,-9.176375104693776,-9.086142375992603,-9.183286932332402,-8.920043694751605,-9.692708030507564
2013-07-08,-9.957993144069597,-9.41034437274681,-9.007626456270563,-8.828790897269354,-10.058090677663246,-10.269835672134027,-9.921444507073996,-9.336632496596911,-9.568513891212472,-10.073414593140098,,-9.404511824715836,-9.408288140881451,-9.892149262375035,-10.81385436535513,-7.583294640516779,-9.85816073630119,-9.303642156027538,-10.681143569095436,-9.605657263425243,-9.132223408927194,-9.284582274054054,-10.035084089592472,-8.663463138885104,-10.269431355077169,-9.055164767408508,-9.489154111106753,-9.544193170924512,-9.636629558306721,-9.431162066297107
